date,primary_market,secondary_market,price
2010-01-04,,,12.67
2010-01-05,12.67,,12.67
2010-01-06,,,12.67
2010-01-07,,,12.67
2010-01-08,,,12.67
2010-01-11,,,12.67
2010-01-12,12.71,,12.71
2010-01-13,,,12.71
2010-01-14,,,12.71
2010-01-15,,,12.71
2010-01-18,,,12.71
2010-01-19,13.43,,13.43
2010-01-20,,,13.43
2010-01-21,,,13.43
2010-01-22,,,13.43
2010-01-25,,,13.43
2010-01-26,13.27,,13.27
2010-01-27,,,13.27
2010-01-28,,,13.27
2010-01-29,,,13.27
2010-02-01,,,13.27
2010-02-02,12.46,,12.46
2010-02-03,,,12.46
2010-02-04,,,12.46
2010-02-05,,,12.46
2010-02-08,,,12.46
2010-02-09,13.47,,13.47
2010-02-10,,,13.47
2010-02-11,,,13.47
2010-02-12,,,13.47
2010-02-15,,,13.47
2010-02-16,13.0,,13.0
2010-02-17,,,13.0
2010-02-18,,,13.0
2010-02-19,,,13.0
2010-02-22,,,13.0
2010-02-23,12.62,,12.62
2010-02-24,,,12.62
2010-02-25,,,12.62
2010-02-26,,,12.62
2010-03-01,,,12.62
2010-03-02,13.08,,13.08
2010-03-03,,,13.08
2010-03-04,,,13.08
2010-03-05,,,13.08
2010-03-08,,,13.08
2010-03-09,12.94,,12.94
2010-03-10,,,12.94
2010-03-11,,,12.94
2010-03-12,,,12.94
2010-03-15,,,12.94
2010-03-16,12.88,,12.88
2010-03-17,,,12.88
2010-03-18,,,12.88
2010-03-19,,,12.88
2010-03-22,,,12.88
2010-03-23,12.9,,12.9
2010-03-24,,,12.9
2010-03-25,,,12.9
2010-03-26,,,12.9
2010-03-29,,,12.9
2010-03-30,12.49,,12.49
2010-03-31,,,12.49
2010-04-01,,,12.49
2010-04-06,12.98,,12.98
2010-04-07,,,12.98
2010-04-08,,,12.98
2010-04-09,,,12.98
2010-04-12,,,12.98
2010-04-13,13.39,,13.39
2010-04-14,,,13.39
2010-04-15,,,13.39
2010-04-16,,,13.39
2010-04-19,,,13.39
2010-04-20,14.59,,14.59
2010-04-21,,,14.59
2010-04-22,,,14.59
2010-04-23,,,14.59
2010-04-26,,,14.59
2010-04-27,15.3,,15.3
2010-04-28,,,15.3
2010-04-29,,,15.3
2010-04-30,,,15.3
2010-05-03,,,15.3
2010-05-04,15.91,,15.91
2010-05-05,,,15.91
2010-05-06,,,15.91
2010-05-07,,,15.91
2010-05-10,,,15.91
2010-05-11,14.98,,14.98
2010-05-12,,,14.98
2010-05-14,,,14.98
2010-05-17,,,14.98
2010-05-18,15.07,,15.07
2010-05-19,,,15.07
2010-05-20,,,15.07
2010-05-21,,,15.07
2010-05-25,14.72,,14.72
2010-05-26,,,14.72
2010-05-27,,,14.72
2010-05-28,,,14.72
2010-05-31,,,14.72
2010-06-01,14.74,,14.74
2010-06-02,,,14.74
2010-06-03,,,14.74
2010-06-04,,,14.74
2010-06-07,,,14.74
2010-06-08,15.12,,15.12
2010-06-09,,,15.12
2010-06-10,,,15.12
2010-06-11,,,15.12
2010-06-14,,,15.12
2010-06-15,15.81,,15.81
2010-06-16,,,15.81
2010-06-17,,,15.81
2010-06-18,,,15.81
2010-06-21,,,15.81
2010-06-22,15.48,,15.48
2010-06-23,,,15.48
2010-06-24,,,15.48
2010-06-25,,,15.48
2010-06-28,,,15.48
2010-06-29,15.18,,15.18
2010-06-30,,,15.18
2010-07-01,,,15.18
2010-07-02,,,15.18
2010-07-05,,,15.18
2010-07-06,15.2,,15.2
2010-07-07,,,15.2
2010-07-08,,,15.2
2010-07-09,,,15.2
2010-07-12,,,15.2
2010-07-13,13.85,,13.85
2010-07-14,,,13.85
2010-07-15,,,13.85
2010-07-16,,,13.85
2010-07-19,,,13.85
2010-07-20,14.3,,14.3
2010-07-21,,,14.3
2010-07-22,,,14.3
2010-07-23,,,14.3
2010-07-26,,,14.3
2010-07-27,13.34,,13.34
2010-07-28,,,13.34
2010-07-29,,,13.34
2010-07-30,,,13.34
2010-08-02,,,13.34
2010-08-03,14.26,,14.26
2010-08-04,,,14.26
2010-08-05,,,14.26
2010-08-06,,,14.26
2010-08-09,,,14.26
2010-08-10,14.32,,14.32
2010-08-11,,,14.32
2010-08-12,,,14.32
2010-08-13,,,14.32
2010-08-16,,,14.32
2010-08-17,14.3,,14.3
2010-08-18,,,14.3
2010-08-19,,,14.3
2010-08-20,,,14.3
2010-08-23,,,14.3
2010-08-24,14.66,,14.66
2010-08-25,,,14.66
2010-08-26,,,14.66
2010-08-27,,,14.66
2010-08-30,,,14.66
2010-08-31,15.26,,15.26
2010-09-01,,,15.26
2010-09-02,,,15.26
2010-09-03,,,15.26
2010-09-06,,,15.26
2010-09-07,15.53,,15.53
2010-09-08,,,15.53
2010-09-09,,,15.53
2010-09-10,,,15.53
2010-09-13,,,15.53
2010-09-14,15.04,,15.04
2010-09-15,,,15.04
2010-09-16,,,15.04
2010-09-17,,,15.04
2010-09-20,,,15.04
2010-09-21,14.77,,14.77
2010-09-22,,,14.77
2010-09-23,,,14.77
2010-09-24,,,14.77
2010-09-27,,,14.77
2010-09-28,15.21,,15.21
2010-09-29,,,15.21
2010-09-30,,,15.21
2010-10-01,,,15.21
2010-10-04,,,15.21
2010-10-05,15.27,,15.27
2010-10-06,,,15.27
2010-10-07,,,15.27
2010-10-08,,,15.27
2010-10-11,,,15.27
2010-10-12,15.61,,15.61
2010-10-13,,,15.61
2010-10-14,,,15.61
2010-10-15,,,15.61
2010-10-18,,,15.61
2010-10-19,15.24,,15.24
2010-10-20,,,15.24
2010-10-21,,,15.24
2010-10-22,,,15.24
2010-10-25,,,15.24
2010-10-26,15.01,,15.01
2010-10-27,,,15.01
2010-10-28,,,15.01
2010-10-29,,,15.01
2010-11-01,,,15.01
2010-11-02,14.62,,14.62
2010-11-03,,,14.62
2010-11-04,,,14.62
2010-11-05,,,14.62
2010-11-08,,,14.62
2010-11-09,14.15,,14.15
2010-11-10,,,14.15
2010-11-11,,,14.15
2010-11-12,,,14.15
2010-11-15,,,14.15
2010-11-16,14.89,,14.89
2010-11-17,,,14.89
2010-11-18,,,14.89
2010-11-19,,,14.89
2010-11-22,,,14.89
2010-11-23,14.83,,14.83
2010-11-24,,,14.83
2010-11-25,,,14.83
2010-11-26,,,14.83
2010-11-29,,,14.83
2010-11-30,14.66,,14.66
2010-12-01,,,14.66
2010-12-02,,,14.66
2010-12-03,,,14.66
2010-12-06,,,14.66
2010-12-07,,,14.66
2010-12-08,,,14.66
2010-12-09,,,14.66
2010-12-10,,,14.66
2010-12-13,,,14.66
2010-12-14,,,14.66
2010-12-15,,,14.66
2010-12-16,,,14.66
2010-12-17,,,14.66
2010-12-20,,,14.66
2010-12-21,,,14.66
2010-12-22,,,14.66
2010-12-23,,,14.66
2010-12-27,,,14.66
2010-12-28,,,14.66
2010-12-29,,,14.66
2010-12-30,,,14.66
2011-01-03,,,14.66
2011-01-04,13.97,,13.97
2011-01-05,,,13.97
2011-01-06,,,13.97
2011-01-07,,,13.97
2011-01-10,,,13.97
2011-01-11,13.95,,13.95
2011-01-12,,,13.95
2011-01-13,,,13.95
2011-01-14,,,13.95
2011-01-17,,,13.95
2011-01-18,14.34,,14.34
2011-01-19,,,14.34
2011-01-20,,,14.34
2011-01-21,,,14.34
2011-01-24,,,14.34
2011-01-25,14.29,,14.29
2011-01-26,,,14.29
2011-01-27,,,14.29
2011-01-28,,,14.29
2011-01-31,,,14.29
2011-02-01,,,14.29
2011-02-02,,,14.29
2011-02-03,,,14.29
2011-02-04,,,14.29
2011-02-07,,,14.29
2011-02-08,14.22,,14.22
2011-02-09,,,14.22
2011-02-10,,,14.22
2011-02-11,,,14.22
2011-02-14,,,14.22
2011-02-15,14.47,,14.47
2011-02-16,,,14.47
2011-02-17,,,14.47
2011-02-18,,,14.47
2011-02-21,,,14.47
2011-02-22,14.98,,14.98
2011-02-23,,,14.98
2011-02-24,,,14.98
2011-02-25,,,14.98
2011-02-28,,,14.98
2011-03-01,15.11,,15.11
2011-03-02,,,15.11
2011-03-03,,,15.11
2011-03-04,,,15.11
2011-03-07,,,15.11
2011-03-08,15.44,,15.44
2011-03-09,,,15.44
2011-03-10,,,15.44
2011-03-11,,,15.44
2011-03-14,,,15.44
2011-03-15,15.99,,15.99
2011-03-16,,,15.99
2011-03-17,,,15.99
2011-03-18,,,15.99
2011-03-21,,,15.99
2011-03-22,16.28,,16.28
2011-03-23,,,16.28
2011-03-24,,,16.28
2011-03-25,,,16.28
2011-03-28,,,16.28
2011-03-29,16.8,,16.8
2011-03-30,,,16.8
2011-03-31,,,16.8
2011-04-01,,,16.8
2011-04-04,,,16.8
2011-04-05,16.84,,16.84
2011-04-06,,,16.84
2011-04-07,,,16.84
2011-04-08,,,16.84
2011-04-11,,,16.84
2011-04-12,16.33,,16.33
2011-04-13,,,16.33
2011-04-14,,,16.33
2011-04-15,,,16.33
2011-04-18,,,16.33
2011-04-19,16.2,,16.2
2011-04-20,,,16.2
2011-04-21,,,16.2
2011-04-26,16.42,,16.42
2011-04-27,,,16.42
2011-04-28,,,16.42
2011-04-29,,,16.42
2011-05-02,,,16.42
2011-05-03,16.92,,16.92
2011-05-04,,,16.92
2011-05-05,,,16.92
2011-05-06,,,16.92
2011-05-09,,,16.92
2011-05-10,16.71,,16.71
2011-05-11,,,16.71
2011-05-12,,,16.71
2011-05-13,,,16.71
2011-05-16,,,16.71
2011-05-17,16.51,,16.51
2011-05-18,,,16.51
2011-05-19,,,16.51
2011-05-20,,,16.51
2011-05-23,,,16.51
2011-05-24,16.06,,16.06
2011-05-25,,,16.06
2011-05-26,,,16.06
2011-05-27,,,16.06
2011-05-30,,,16.06
2011-05-31,16.9,,16.9
2011-06-01,,,16.9
2011-06-03,,,16.9
2011-06-06,,,16.9
2011-06-07,16.42,,16.42
2011-06-08,,,16.42
2011-06-09,,,16.42
2011-06-10,,,16.42
2011-06-14,16.26,,16.26
2011-06-15,,,16.26
2011-06-16,,,16.26
2011-06-17,,,16.26
2011-06-20,,,16.26
2011-06-21,14.92,,14.92
2011-06-22,,,14.92
2011-06-23,,,14.92
2011-06-24,,,14.92
2011-06-27,,,14.92
2011-06-28,12.89,,12.89
2011-06-29,,,12.89
2011-06-30,,,12.89
2011-07-01,,,12.89
2011-07-04,,,12.89
2011-07-05,13.33,,13.33
2011-07-06,,,13.33
2011-07-07,,,13.33
2011-07-08,,,13.33
2011-07-11,,,13.33
2011-07-12,11.54,,11.54
2011-07-13,,,11.54
2011-07-14,,,11.54
2011-07-15,,,11.54
2011-07-18,,,11.54
2011-07-19,12.22,,12.22
2011-07-20,,,12.22
2011-07-21,,,12.22
2011-07-22,,,12.22
2011-07-25,,,12.22
2011-07-26,12.87,,12.87
2011-07-27,,,12.87
2011-07-28,,,12.87
2011-07-29,,,12.87
2011-08-01,,,12.87
2011-08-02,11.55,,11.55
2011-08-03,,,11.55
2011-08-04,,,11.55
2011-08-05,,,11.55
2011-08-08,,,11.55
2011-08-09,10.55,,10.55
2011-08-10,,,10.55
2011-08-11,,,10.55
2011-08-12,,,10.55
2011-08-15,,,10.55
2011-08-16,12.14,,12.14
2011-08-17,,,12.14
2011-08-18,,,12.14
2011-08-19,,,12.14
2011-08-22,,,12.14
2011-08-23,12.55,,12.55
2011-08-24,,,12.55
2011-08-25,,,12.55
2011-08-26,,,12.55
2011-08-29,,,12.55
2011-08-30,12.92,,12.92
2011-08-31,,,12.92
2011-09-01,,,12.92
2011-09-02,,,12.92
2011-09-05,,,12.92
2011-09-06,12.33,,12.33
2011-09-07,,,12.33
2011-09-08,,,12.33
2011-09-09,,,12.33
2011-09-12,,,12.33
2011-09-13,11.74,,11.74
2011-09-14,,,11.74
2011-09-15,,,11.74
2011-09-16,,,11.74
2011-09-19,,,11.74
2011-09-20,11.61,,11.61
2011-09-21,,,11.61
2011-09-22,,,11.61
2011-09-23,,,11.61
2011-09-26,,,11.61
2011-09-27,10.8,,10.8
2011-09-28,,,10.8
2011-09-29,,,10.8
2011-09-30,,,10.8
2011-10-04,9.92,,9.92
2011-10-05,,,9.92
2011-10-06,,,9.92
2011-10-07,,,9.92
2011-10-10,,,9.92
2011-10-11,10.49,,10.49
2011-10-12,,,10.49
2011-10-13,,,10.49
2011-10-14,,,10.49
2011-10-17,,,10.49
2011-10-18,10.0,,10.0
2011-10-19,,,10.0
2011-10-20,,,10.0
2011-10-21,,,10.0
2011-10-24,,,10.0
2011-10-25,10.44,,10.44
2011-10-26,,,10.44
2011-10-27,10.3,,10.3
2011-10-28,,,10.3
2011-10-31,,,10.3
2011-11-01,9.9,,9.9
2011-11-02,,,9.9
2011-11-03,,,9.9
2011-11-04,,,9.9
2011-11-07,,,9.9
2011-11-08,9.95,,9.95
2011-11-09,,,9.95
2011-11-10,,,9.95
2011-11-11,,,9.95
2011-11-14,,,9.95
2011-11-15,9.93,,9.93
2011-11-16,,,9.93
2011-11-17,,,9.93
2011-11-18,,,9.93
2011-11-21,,,9.93
2011-11-22,8.97,,8.97
2011-11-23,,,8.97
2011-11-24,8.05,,8.05
2011-11-25,,,8.05
2011-11-28,,,8.05
2011-11-29,,,8.05
2011-11-30,,,8.05
2011-12-01,,,8.05
2011-12-02,,,8.05
2011-12-05,,,8.05
2011-12-06,,,8.05
2011-12-07,,,8.05
2011-12-08,,,8.05
2011-12-09,,,8.05
2011-12-12,,,8.05
2011-12-13,7.13,,7.13
2011-12-14,,,7.13
2011-12-15,,,7.13
2011-12-16,,,7.13
2011-12-19,,,7.13
2011-12-20,,,7.13
2011-12-21,,,7.13
2011-12-22,,,7.13
2011-12-23,,,7.13
2011-12-27,,,7.13
2011-12-28,,,7.13
2011-12-29,,,7.13
2011-12-30,,,7.13
2012-01-02,,,7.13
2012-01-03,6.31,,6.31
2012-01-04,,,6.31
2012-01-05,,,6.31
2012-01-06,,,6.31
2012-01-09,,,6.31
2012-01-10,6.83,,6.83
2012-01-11,,,6.83
2012-01-12,,,6.83
2012-01-13,,,6.83
2012-01-16,,,6.83
2012-01-17,6.68,,6.68
2012-01-18,,,6.68
2012-01-19,,,6.68
2012-01-20,,,6.68
2012-01-23,,,6.68
2012-01-24,6.9,,6.9
2012-01-25,,,6.9
2012-01-26,7.46,,7.46
2012-01-27,,,7.46
2012-01-30,,,7.46
2012-01-31,7.66,,7.66
2012-02-01,,,7.66
2012-02-02,,,7.66
2012-02-03,,,7.66
2012-02-06,,,7.66
2012-02-07,8.42,,8.42
2012-02-08,,,8.42
2012-02-09,,,8.42
2012-02-10,,,8.42
2012-02-13,,,8.42
2012-02-14,7.6,,7.6
2012-02-15,,,7.6
2012-02-16,,,7.6
2012-02-17,,,7.6
2012-02-20,,,7.6
2012-02-21,8.58,,8.58
2012-02-22,,,8.58
2012-02-23,8.81,,8.81
2012-02-24,,,8.81
2012-02-27,,,8.81
2012-02-28,9.17,,9.17
2012-02-29,,,9.17
2012-03-01,,,9.17
2012-03-02,,,9.17
2012-03-05,,,9.17
2012-03-06,8.44,,8.44
2012-03-07,,,8.44
2012-03-08,,,8.44
2012-03-09,,,8.44
2012-03-12,,,8.44
2012-03-13,7.65,,7.65
2012-03-14,,,7.65
2012-03-15,7.8,,7.8
2012-03-16,,,7.8
2012-03-19,,,7.8
2012-03-20,7.25,,7.25
2012-03-21,,,7.25
2012-03-22,6.95,,6.95
2012-03-23,,,6.95
2012-03-26,,,6.95
2012-03-27,6.9,,6.9
2012-03-28,,,6.9
2012-03-29,,,6.9
2012-03-30,,,6.9
2012-04-02,,,6.9
2012-04-03,6.0,,6.0
2012-04-04,,,6.0
2012-04-05,,,6.0
2012-04-10,6.54,,6.54
2012-04-11,,,6.54
2012-04-12,,,6.54
2012-04-13,,,6.54
2012-04-16,,,6.54
2012-04-17,6.97,,6.97
2012-04-18,,,6.97
2012-04-19,7.02,,7.02
2012-04-20,,,7.02
2012-04-23,,,7.02
2012-04-24,7.06,,7.06
2012-04-25,,,7.06
2012-04-26,,,7.06
2012-04-27,,,7.06
2012-04-30,,,7.06
2012-05-02,,,7.06
2012-05-03,,,7.06
2012-05-04,,,7.06
2012-05-07,,,7.06
2012-05-08,6.5,,6.5
2012-05-09,,,6.5
2012-05-10,,,6.5
2012-05-11,,,6.5
2012-05-14,,,6.5
2012-05-15,6.49,,6.49
2012-05-16,,,6.49
2012-05-18,,,6.49
2012-05-21,,,6.49
2012-05-22,6.65,,6.65
2012-05-23,,,6.65
2012-05-24,,,6.65
2012-05-25,,,6.65
2012-05-29,6.55,,6.55
2012-05-30,,,6.55
2012-05-31,,,6.55
2012-06-01,,,6.55
2012-06-04,,,6.55
2012-06-05,6.27,,6.27
2012-06-06,,,6.27
2012-06-07,,,6.27
2012-06-08,,,6.27
2012-06-11,,,6.27
2012-06-12,6.54,,6.54
2012-06-13,,,6.54
2012-06-14,6.59,,6.59
2012-06-15,,,6.59
2012-06-18,,,6.59
2012-06-19,7.39,,7.39
2012-06-20,,,7.39
2012-06-21,,,7.39
2012-06-22,,,7.39
2012-06-25,,,7.39
2012-06-26,8.0,,8.0
2012-06-27,,,8.0
2012-06-28,,,8.0
2012-06-29,,,8.0
2012-07-02,,,8.0
2012-07-03,8.11,,8.11
2012-07-04,,,8.11
2012-07-05,,,8.11
2012-07-06,,,8.11
2012-07-09,,,8.11
2012-07-10,7.87,,7.87
2012-07-11,,,7.87
2012-07-12,,,7.87
2012-07-13,,,7.87
2012-07-16,,,7.87
2012-07-17,7.68,,7.68
2012-07-18,,,7.68
2012-07-19,,,7.68
2012-07-20,,,7.68
2012-07-23,,,7.68
2012-07-24,7.13,,7.13
2012-07-25,,,7.13
2012-07-26,,,7.13
2012-07-27,,,7.13
2012-07-30,,,7.13
2012-07-31,6.64,,6.64
2012-08-01,,,6.64
2012-08-02,,,6.64
2012-08-03,,,6.64
2012-08-06,,,6.64
2012-08-07,7.21,,7.21
2012-08-08,,,7.21
2012-08-09,,,7.21
2012-08-10,,,7.21
2012-08-13,,,7.21
2012-08-14,7.51,,7.51
2012-08-15,,,7.51
2012-08-16,,,7.51
2012-08-17,,,7.51
2012-08-20,,,7.51
2012-08-21,7.6,,7.6
2012-08-22,,,7.6
2012-08-23,,,7.6
2012-08-24,,,7.6
2012-08-27,,,7.6
2012-08-28,8.25,,8.25
2012-08-29,,,8.25
2012-08-30,,,8.25
2012-08-31,,,8.25
2012-09-03,,,8.25
2012-09-04,8.24,,8.24
2012-09-05,,,8.24
2012-09-06,,,8.24
2012-09-07,,,8.24
2012-09-10,,,8.24
2012-09-11,7.72,,7.72
2012-09-12,,,7.72
2012-09-13,,,7.72
2012-09-14,,,7.72
2012-09-17,,,7.72
2012-09-18,7.25,,7.25
2012-09-19,,,7.25
2012-09-20,,,7.25
2012-09-21,,,7.25
2012-09-24,,,7.25
2012-09-25,7.21,,7.21
2012-09-26,,,7.21
2012-09-27,,,7.21
2012-09-28,,,7.21
2012-10-01,,,7.21
2012-10-02,7.79,,7.79
2012-10-04,,,7.79
2012-10-05,,,7.79
2012-10-08,,,7.79
2012-10-09,7.85,,7.85
2012-10-10,,,7.85
2012-10-11,7.59,,7.59
2012-10-12,,,7.59
2012-10-15,,,7.59
2012-10-16,7.76,,7.76
2012-10-17,,,7.76
2012-10-18,,,7.76
2012-10-19,,,7.76
2012-10-22,,,7.76
2012-10-23,7.85,,7.85
2012-10-24,,,7.85
2012-10-25,,,7.85
2012-10-26,7.54,,7.54
2012-10-29,,,7.54
2012-10-30,8.12,,8.12
2012-10-31,7.01,,7.01
2012-11-01,,,7.01
2012-11-02,7.96,,7.96
2012-11-05,,,7.96
2012-11-06,8.24,,8.24
2012-11-07,,,8.24
2012-11-08,,,8.24
2012-11-09,8.2,,8.2
2012-11-12,,,8.2
2012-11-13,8.49,,8.49
2012-11-14,,,8.49
2012-11-15,7.3,,7.3
2012-11-16,6.75,,6.75
2012-11-19,,,6.75
2012-11-20,6.47,,6.47
2012-11-21,,,6.47
2012-11-22,6.64,,6.64
2012-11-23,6.75,,6.75
2012-11-26,,,6.75
2012-11-27,6.7,,6.7
2012-11-28,,,6.7
2012-11-29,6.68,,6.68
2012-11-30,6.23,,6.23
2012-12-03,,,6.23
2012-12-04,5.82,,5.82
2012-12-05,,,5.82
2012-12-06,6.3,,6.3
2012-12-07,6.42,,6.42
2012-12-10,6.63,,6.63
2012-12-11,6.91,,6.91
2012-12-12,,,6.91
2012-12-13,6.55,,6.55
2012-12-14,6.57,,6.57
2012-12-17,6.29,,6.29
2012-12-18,6.45,,6.45
2012-12-19,,,6.45
2012-12-20,,,6.45
2012-12-21,,,6.45
2012-12-27,,,6.45
2012-12-28,,,6.45
2013-01-02,,,6.45
2013-01-03,,,6.45
2013-01-04,,,6.45
2013-01-07,6.18,,6.18
2013-01-08,6.35,,6.35
2013-01-09,,,6.35
2013-01-10,5.93,,5.93
2013-01-11,5.75,,5.75
2013-01-14,5.55,,5.55
2013-01-15,5.77,,5.77
2013-01-16,,,5.77
2013-01-17,5.36,,5.36
2013-01-18,,,5.36
2013-01-21,4.7,,4.7
2013-01-22,4.88,,4.88
2013-01-23,,,4.88
2013-01-24,4.58,,4.58
2013-01-25,3.88,,3.88
2013-01-28,3.9,,3.9
2013-01-29,3.88,,3.88
2013-01-30,,,3.88
2013-01-31,3.43,,3.43
2013-02-01,3.15,,3.15
2013-02-04,4.0,,4.0
2013-02-05,4.1,,4.1
2013-02-06,,,4.1
2013-02-07,4.24,,4.24
2013-02-08,4.32,,4.32
2013-02-11,4.19,,4.19
2013-02-12,4.44,,4.44
2013-02-13,,,4.44
2013-02-14,5.0,,5.0
2013-02-15,4.96,,4.96
2013-02-18,5.14,,5.14
2013-02-19,4.31,,4.31
2013-02-20,,,4.31
2013-02-21,4.68,,4.68
2013-02-22,,,4.68
2013-02-25,4.76,,4.76
2013-02-26,4.29,,4.29
2013-02-27,,,4.29
2013-02-28,4.38,,4.38
2013-03-01,4.64,,4.64
2013-03-04,4.54,,4.54
2013-03-05,4.34,,4.34
2013-03-06,,,4.34
2013-03-07,4.12,,4.12
2013-03-08,4.15,,4.15
2013-03-11,4.01,,4.01
2013-03-12,3.66,,3.66
2013-03-13,,,3.66
2013-03-14,3.36,,3.36
2013-03-15,3.47,,3.47
2013-03-18,3.47,,3.47
2013-03-19,3.32,,3.32
2013-03-20,3.67,,3.67
2013-03-21,4.06,,4.06
2013-03-22,4.23,,4.23
2013-03-25,4.1,,4.1
2013-03-26,4.72,,4.72
2013-03-27,,,4.72
2013-03-28,4.72,,4.72
2013-04-02,4.4,,4.4
2013-04-03,,,4.4
2013-04-04,4.69,,4.69
2013-04-05,5.05,,5.05
2013-04-08,4.98,,4.98
2013-04-09,4.9,,4.9
2013-04-10,,,4.9
2013-04-11,4.3,,4.3
2013-04-12,4.4,,4.4
2013-04-15,4.68,,4.68
2013-04-16,4.67,,4.67
2013-04-17,,,4.67
2013-04-18,2.75,,2.75
2013-04-19,3.1,,3.1
2013-04-22,2.77,,2.77
2013-04-23,2.76,,2.76
2013-04-24,2.99,,2.99
2013-04-25,2.95,,2.95
2013-04-26,2.95,,2.95
2013-04-29,3.04,,3.04
2013-04-30,3.23,,3.23
2013-05-02,2.9,,2.9
2013-05-03,2.95,,2.95
2013-05-06,3.65,,3.65
2013-05-07,3.68,,3.68
2013-05-08,,,3.68
2013-05-10,3.52,,3.52
2013-05-13,3.23,,3.23
2013-05-14,3.23,,3.23
2013-05-15,,,3.23
2013-05-16,3.47,,3.47
2013-05-17,3.55,,3.55
2013-05-21,3.49,,3.49
2013-05-22,,,3.49
2013-05-23,3.2,,3.2
2013-05-24,3.3,,3.3
2013-05-27,3.41,,3.41
2013-05-28,3.5,,3.5
2013-05-29,,,3.5
2013-05-30,3.65,,3.65
2013-05-31,3.96,,3.96
2013-06-03,3.8,,3.8
2013-06-04,3.9,,3.9
2013-06-05,,,3.9
2013-06-06,3.9,,3.9
2013-06-07,4.12,,4.12
2013-06-10,4.14,,4.14
2013-06-11,3.97,,3.97
2013-06-12,,,3.97
2013-06-13,4.55,,4.55
2013-06-14,4.4,,4.4
2013-06-17,4.65,,4.65
2013-06-18,4.63,,4.63
2013-06-19,,,4.63
2013-06-20,4.3,,4.3
2013-06-21,4.33,,4.33
2013-06-24,4.19,,4.19
2013-06-25,4.04,,4.04
2013-06-26,,,4.04
2013-06-27,4.31,,4.31
2013-06-28,4.31,,4.31
2013-07-01,4.06,,4.06
2013-07-02,4.23,,4.23
2013-07-03,,,4.23
2013-07-04,4.55,,4.55
2013-07-05,4.4,,4.4
2013-07-08,4.16,,4.16
2013-07-09,4.2,,4.2
2013-07-10,,,4.2
2013-07-11,4.06,,4.06
2013-07-12,3.95,,3.95
2013-07-15,3.99,,3.99
2013-07-16,4.11,,4.11
2013-07-17,,,4.11
2013-07-18,4.1,,4.1
2013-07-19,4.06,,4.06
2013-07-22,4.1,,4.1
2013-07-23,4.26,,4.26
2013-07-24,,,4.26
2013-07-25,4.3,,4.3
2013-07-26,4.28,,4.28
2013-07-29,4.24,,4.24
2013-07-30,4.33,,4.33
2013-07-31,,,4.33
2013-08-01,4.36,,4.36
2013-08-02,4.3,,4.3
2013-08-05,4.4,,4.4
2013-08-06,4.39,,4.39
2013-08-07,,,4.39
2013-08-08,4.43,,4.43
2013-08-09,4.48,,4.48
2013-08-12,4.4,,4.4
2013-08-13,4.28,,4.28
2013-08-14,,,4.28
2013-08-15,,,4.28
2013-08-16,4.33,,4.33
2013-08-19,4.31,,4.31
2013-08-20,4.28,,4.28
2013-08-21,,,4.28
2013-08-22,4.43,,4.43
2013-08-23,4.49,,4.49
2013-08-26,,,4.49
2013-08-27,4.44,,4.44
2013-08-28,,,4.44
2013-08-29,4.57,,4.57
2013-08-30,4.54,,4.54
2013-09-02,4.49,,4.49
2013-09-03,4.38,,4.38
2013-09-04,,,4.38
2013-09-05,4.75,,4.75
2013-09-06,5.05,,5.05
2013-09-09,5.38,,5.38
2013-09-10,5.13,,5.13
2013-09-11,,,5.13
2013-09-12,5.3,,5.3
2013-09-13,5.37,,5.37
2013-09-16,5.42,,5.42
2013-09-17,5.44,,5.44
2013-09-18,,,5.44
2013-09-19,5.4,,5.4
2013-09-20,5.3,,5.3
2013-09-23,5.37,,5.37
2013-09-24,5.47,,5.47
2013-09-25,,,5.47
2013-09-26,5.33,,5.33
2013-09-27,5.38,,5.38
2013-09-30,5.15,,5.15
2013-10-01,5.05,,5.05
2013-10-02,,,5.05
2013-10-04,5.12,,5.12
2013-10-07,5.05,,5.05
2013-10-08,4.88,,4.88
2013-10-09,,,4.88
2013-10-10,4.7,,4.7
2013-10-11,4.58,,4.58
2013-10-14,4.56,,4.56
2013-10-15,5.07,,5.07
2013-10-16,,,5.07
2013-10-17,5.27,,5.27
2013-10-18,5.14,,5.14
2013-10-21,4.78,,4.78
2013-10-22,4.64,,4.64
2013-10-23,,,4.64
2013-10-24,4.58,,4.58
2013-10-25,4.61,,4.61
2013-10-28,4.81,,4.81
2013-10-29,4.78,,4.78
2013-10-30,,,4.78
2013-10-31,4.87,,4.87
2013-11-01,4.63,,4.63
2013-11-04,4.64,,4.64
2013-11-05,4.7,,4.7
2013-11-06,,,4.7
2013-11-07,4.73,,4.73
2013-11-08,4.78,,4.78
2013-11-11,4.47,,4.47
2013-11-12,4.57,,4.57
2013-11-13,,,4.57
2013-11-14,4.63,,4.63
2013-11-15,4.46,,4.46
2013-11-18,4.33,,4.33
2013-11-19,4.44,,4.44
2013-11-20,,,4.44
2013-11-21,4.44,,4.44
2013-11-22,4.48,,4.48
2013-11-25,4.38,,4.38
2013-11-26,4.41,,4.41
2013-11-27,,,4.41
2013-11-28,4.41,,4.41
2013-11-29,4.36,,4.36
2013-12-02,4.36,,4.36
2013-12-03,4.47,,4.47
2013-12-04,,,4.47
